latitude,longitude
26.858651,73.73359
26.858651,73.98359
26.858651,74.23359
27.108651,73.73359
27.108651,74.23359
27.108651,73.98359
27.358651,73.73359
27.358651,74.23359
27.358651,73.98359
27.608651,74.23359
27.358651,75.23359
27.358651,74.73359
27.608651,74.48359
27.608651,74.98359
27.608651,75.23359
27.608651,74.73359
27.858651,74.98359
27.858651,74.73359
27.858651,74.48359
27.858651,75.23359
27.608651,73.98359
27.608651,73.73359
27.858651,73.98359
27.858651,73.73359
27.858651,74.23359
28.108651,74.23359
28.108651,73.73359
28.108651,73.98359
28.358651,74.23359
28.358651,73.73359
27.608651,73.48359
27.608651,73.23359
27.858651,72.98359
27.858651,73.48359
27.858651,73.23359
28.108651,72.98359
28.108651,73.23359
28.108651,73.48359
28.358651,73.48359
28.358651,72.98359
28.108651,74.98359
28.108651,75.23359
28.108651,74.73359
28.108651,74.48359
28.358651,74.98359
28.358651,74.73359
28.358651,75.23359
28.358651,74.48359
28.608651,74.98359
28.608651,74.48359
28.358651,73.23359
28.608651,73.23359
28.608651,73.48359
28.608651,72.98359
28.858651,73.48359
28.858651,72.98359
28.858651,73.23359
29.108651,73.48359
29.076448155233535,73.01475751923834
29.108651,73.23359
28.358651,73.98359
28.608651,73.73359
28.608651,74.23359
28.608651,73.98359
28.858651,73.73359
28.858651,74.23359
28.858651,73.98359
29.108651,73.73359
29.108651,74.23359
29.108651,73.98359
28.608651,75.23359
28.608651,74.73359
28.858651,74.73359
28.858651,74.48359
28.858651,75.23359
28.858651,74.98359
29.108651,74.73359
29.108651,74.48359
29.108651,74.98359
29.108651,75.23359
29.358651,74.73359
29.358651,74.48359
29.358651,74.98359
29.608651,74.73359
29.608651,74.48359
29.608651,74.98359
29.858651,74.73359
29.858651,74.98359
29.858651,74.48359
30.108651,74.48359
29.358651,73.73359
29.358651,74.23359
29.358651,73.98359
29.608651,73.98359
29.608651,73.73359
29.608651,74.23359
29.858651,73.98359
29.858651,74.23359
29.858651,73.73359
30.093861194322354,73.99723593531522
29.358651,73.48359
29.24848435683783,73.09588281314615
29.34488671242361,73.25403410475047
29.608651,73.48359
29.570760975586655,73.31722943604532
29.84950166302528,73.49842874055621
29.746490392567914,73.3541164593077
29.99591866416431,73.56926632579224
30.026651126752814,73.75706429815952
30.108651,74.23359
30.36383969931815,74.02888890856376
30.358651,74.23359
30.50717149349259,74.06333831749329
30.591245092126062,74.25299638866797
30.772720421501226,74.3248192156501
30.108651,74.73359
30.108651,74.98359
30.358651,74.48359
30.358651,74.98359
30.358651,74.73359
30.608651,74.73359
30.608651,74.48359
30.608651,74.98359
30.844595909543514,74.49599231146124
30.858651,74.73359
30.858651,74.98359
31.108651,74.98359
31.11269962494488,74.74011229691983
31.13937589122305,74.58315307184425
31.358651,74.98359
31.352959087426246,74.74084142194556
31.292506092501092,74.58575640456155
31.61130613254733,74.73673097530886
31.608651,74.98359
31.67957688390717,74.58673862322375
21.858651,75.73359
21.858651,75.98359
21.858651,75.48359
22.108651,75.48359
22.108651,75.73359
22.108651,75.98359
22.358651,75.73359
22.358651,75.98359
22.358651,75.48359
22.608651,75.48359
22.608651,76.23359
22.608651,76.73359
22.858651,76.48359
22.858651,76.23359
22.858651,76.73359
23.108651,76.23359
23.108651,76.48359
23.108651,76.73359
23.358651,76.48359
23.358651,76.23359
22.608651,77.23359
22.608651,77.48359
22.858651,76.98359
22.858651,77.23359
22.858651,77.48359
23.108651,77.23359
23.108651,76.98359
23.108651,77.48359
23.358651,77.23359
23.358651,76.98359
22.608651,75.73359
22.608651,75.98359
22.858651,75.98359
22.858651,75.73359
22.858651,75.48359
23.108651,75.48359
23.108651,75.98359
23.108651,75.73359
23.358651,75.98359
23.358651,75.73359
23.358651,76.73359
23.608651,76.23359
23.608651,76.48359
23.608651,76.73359
23.858651,76.23359
23.858651,76.48359
23.858651,76.73359
24.108651,76.23359
24.108651,76.48359
24.108651,76.73359
23.358651,75.48359
23.608651,75.48359
23.608651,75.98359
23.608651,75.73359
23.858651,75.98359
23.858651,75.48359
23.858651,75.73359
24.108651,75.48359
24.108651,75.98359
24.108651,75.73359
23.358651,77.48359
23.608651,76.98359
23.608651,77.23359
23.608651,77.48359
23.858651,77.23359
23.858651,76.98359
23.858651,77.48359
24.108651,77.23359
24.108651,76.98359
24.108651,77.48359
24.358651,75.48359
24.358651,75.98359
24.358651,75.73359
24.608651,75.98359
24.608651,75.73359
24.608651,75.48359
24.858651,75.73359
24.858651,75.98359
24.858651,75.48359
25.108651,75.48359
24.358651,77.23359
24.358651,76.98359
24.358651,77.48359
24.608651,76.98359
24.608651,77.23359
24.608651,77.48359
24.858651,77.23359
24.858651,76.98359
24.858651,77.48359
25.108651,77.23359
24.358651,76.23359
24.358651,76.48359
24.358651,76.73359
24.608651,76.48359
24.608651,76.23359
24.608651,76.73359
24.858651,76.23359
24.858651,76.48359
24.858651,76.73359
25.108651,76.73359
21.858651,79.98359
21.858651,80.48359
21.858651,80.23359
22.108651,79.98359
22.108651,80.23359
22.108651,80.48359
22.358651,79.98359
22.358651,80.23359
22.358651,80.48359
22.608651,79.98359
21.858651,81.48359
21.858651,81.98359
21.858651,81.73359
22.108651,81.48359
22.108651,81.73359
22.108651,81.98359
22.358651,81.48359
22.358651,81.98359
22.358651,81.73359
22.608651,81.48359
22.608651,80.98359
22.608651,81.23359
22.858651,80.73359
22.858651,80.98359
22.858651,81.23359
23.108651,80.73359
23.108651,80.98359
23.108651,81.23359
23.358651,80.73359
23.358651,80.98359
22.608651,80.23359
22.608651,80.48359
22.858651,79.98359
22.858651,80.48359
22.858651,80.23359
23.108651,79.98359
23.108651,80.23359
23.108651,80.48359
23.358651,79.98359
23.358651,80.23359
22.608651,81.73359
22.608651,81.98359
22.858651,81.98359
22.858651,81.48359
22.858651,81.73359
23.108651,81.98359
23.108651,81.73359
23.108651,81.48359
23.358651,81.98359
23.358651,81.73359
23.358651,81.23359
23.608651,80.73359
23.608651,81.23359
23.608651,80.98359
23.858651,80.98359
23.858651,80.73359
23.858651,81.23359
24.108651,80.98359
24.108651,80.73359
24.108651,81.23359
23.358651,80.48359
23.608651,79.98359
23.608651,80.23359
23.608651,80.48359
23.858651,79.98359
23.858651,80.23359
23.858651,80.48359
24.108651,80.23359
24.108651,79.98359
24.108651,80.48359
23.358651,81.48359
23.608651,81.98359
23.608651,81.73359
23.608651,81.48359
23.858651,81.98359
23.858651,81.48359
23.858651,81.73359
24.108651,81.98359
24.108651,81.73359
24.108651,81.48359
24.358651,80.98359
24.358651,80.73359
24.358651,81.23359
24.608651,81.23359
24.608651,80.98359
24.608651,80.73359
24.858651,80.98359
24.858651,81.23359
24.858651,80.73359
25.108651,80.98359
24.358651,80.23359
24.358651,80.48359
24.358651,79.98359
24.608651,80.48359
24.608651,80.23359
24.608651,79.98359
24.858651,80.48359
24.858651,80.23359
24.858651,79.98359
25.108651,80.48359
23.608651,77.98359
23.608651,78.23359
23.858651,77.73359
23.858651,77.98359
23.858651,78.23359
24.108651,77.73359
24.108651,77.98359
24.108651,78.23359
24.358651,77.73359
24.358651,78.23359
24.358651,79.23359
24.358651,79.48359
24.358651,79.73359
24.608651,79.23359
24.608651,79.48359
24.608651,79.73359
24.858651,79.23359
24.858651,79.48359
24.858651,79.73359
25.108651,79.48359
24.358651,77.98359
24.608651,77.98359
24.608651,77.73359
24.608651,78.23359
24.858651,77.98359
24.858651,78.23359
24.858651,77.73359
25.108651,77.73359
25.108651,77.98359
25.108651,78.23359
24.358651,78.98359
24.358651,78.73359
24.358651,78.48359
24.608651,78.48359
24.608651,78.98359
24.608651,78.73359
24.858651,78.73359
24.858651,78.98359
24.858651,78.48359
25.108651,78.73359
25.108651,79.23359
25.108651,79.73359
25.358651,79.48359
25.358651,79.23359
25.358651,79.73359
25.608651,79.48359
25.608651,79.23359
25.608651,79.73359
25.858651,79.48359
25.858651,79.23359
25.108651,78.98359
25.108651,78.48359
25.358651,78.73359
25.358651,78.48359
25.358651,78.98359
25.608651,78.73359
25.608651,78.48359
25.608651,78.98359
25.858651,78.48359
25.858651,78.98359
25.358651,77.98359
25.358651,77.73359
25.358651,78.23359
25.608651,77.73359
25.608651,78.23359
25.608651,77.98359
25.858651,78.23359
25.858651,77.98359
25.858651,77.73359
26.108651,77.98359
25.858651,79.73359
26.108651,79.48359
26.108651,79.23359
26.108651,79.73359
26.358651,79.48359
26.358651,79.23359
26.358651,79.73359
26.608651,79.48359
26.608651,79.73359
26.608651,79.23359
25.858651,78.73359
26.108651,78.48359
26.108651,78.73359
26.108651,78.98359
26.358651,78.73359
26.358651,78.48359
26.358651,78.98359
26.608651,78.73359
26.608651,78.98359
26.608651,78.48359
26.108651,77.73359
26.108651,78.23359
26.358651,77.98359
26.358651,77.73359
26.358651,78.23359
26.608651,77.98359
26.608651,77.73359
26.608651,78.23359
26.858651,77.98359
26.858651,78.23359
24.358651,81.98359
24.358651,81.73359
24.358651,81.48359
24.608651,81.98359
24.608651,81.48359
24.608651,81.73359
24.858651,81.98359
24.858651,81.48359
24.858651,81.73359
25.108651,81.98359
25.108651,80.73359
25.108651,81.23359
25.358651,80.73359
25.358651,81.23359
25.358651,80.98359
25.608651,80.73359
25.608651,81.23359
25.608651,80.98359
25.858651,80.73359
25.858651,81.23359
25.108651,79.98359
25.108651,80.23359
25.358651,80.48359
25.358651,79.98359
25.358651,80.23359
25.608651,79.98359
25.608651,80.48359
25.608651,80.23359
25.858651,79.98359
25.858651,80.48359
25.108651,81.48359
25.108651,81.73359
25.358651,81.98359
25.358651,81.48359
25.358651,81.73359
25.608651,81.48359
25.608651,81.73359
25.608651,81.98359
25.858651,81.48359
25.858651,81.73359
25.858651,80.23359
26.108651,79.98359
26.108651,80.48359
26.108651,80.23359
26.358651,79.98359
26.358651,80.23359
26.358651,80.48359
26.608651,79.98359
26.608651,80.23359
26.608651,80.48359
25.858651,80.98359
26.108651,80.73359
26.108651,81.23359
26.108651,80.98359
26.358651,80.73359
26.358651,81.23359
26.358651,80.98359
26.608651,80.73359
26.608651,80.98359
26.608651,81.23359
25.858651,81.98359
26.108651,81.48359
26.108651,81.73359
26.108651,81.98359
26.358651,81.73359
26.358651,81.48359
26.358651,81.98359
26.608651,81.48359
26.608651,81.98359
26.608651,81.73359
26.858651,79.98359
26.858651,80.48359
26.858651,80.23359
27.108651,79.98359
27.108651,80.48359
27.108651,80.23359
27.358651,79.98359
27.358651,80.48359
27.358651,80.23359
27.608651,79.98359
26.858651,80.73359
26.858651,80.98359
26.858651,81.23359
27.108651,80.73359
27.108651,80.98359
27.108651,81.23359
27.358651,80.73359
27.358651,80.98359
27.358651,81.23359
27.608651,80.73359
26.858651,81.98359
26.858651,81.73359
26.858651,81.48359
27.108651,81.48359
27.108651,81.98359
27.108651,81.73359
27.358651,81.48359
27.358651,81.98359
27.358651,81.73359
27.608651,81.98359
25.108651,75.73359
25.108651,75.98359
25.358651,75.48359
25.358651,75.73359
25.358651,75.98359
25.608651,75.48359
25.608651,75.73359
25.608651,75.98359
25.858651,75.98359
25.858651,75.48359
25.108651,76.98359
25.108651,77.48359
25.358651,77.23359
25.358651,76.98359
25.358651,77.48359
25.608651,76.98359
25.608651,77.23359
25.608651,77.48359
25.858651,77.23359
25.858651,76.98359
25.108651,76.48359
25.108651,76.23359
25.358651,76.73359
25.358651,76.23359
25.358651,76.48359
25.608651,76.48359
25.608651,76.73359
25.608651,76.23359
25.858651,76.48359
25.858651,76.73359
25.858651,76.23359
26.108651,76.48359
26.108651,76.23359
26.108651,76.73359
26.358651,76.48359
26.358651,76.23359
26.358651,76.73359
26.608651,76.48359
26.608651,76.73359
26.608651,76.23359
25.858651,75.73359
26.108651,75.48359
26.108651,75.73359
26.108651,75.98359
26.358651,75.48359
26.358651,75.73359
26.358651,75.98359
26.608651,75.73359
26.608651,75.98359
26.608651,75.48359
25.858651,77.48359
26.108651,76.98359
26.108651,77.23359
26.108651,77.48359
26.358651,77.23359
26.358651,76.98359
26.358651,77.48359
26.608651,76.98359
26.608651,77.23359
26.608651,77.48359
26.858651,76.98359
26.858651,77.23359
26.858651,77.48359
27.108651,76.98359
27.108651,77.23359
27.108651,77.48359
27.358651,77.23359
27.358651,77.48359
27.358651,76.98359
27.608651,77.48359
26.858651,75.73359
26.858651,75.48359
26.858651,75.98359
27.108651,75.73359
27.108651,75.48359
27.108651,75.98359
27.358651,75.73359
27.358651,75.48359
27.358651,75.98359
27.608651,75.73359
26.858651,76.48359
26.858651,76.23359
26.858651,76.73359
27.108651,76.48359
27.108651,76.23359
27.108651,76.73359
27.358651,76.23359
27.358651,76.48359
27.358651,76.73359
27.608651,76.48359
27.608651,76.73359
27.608651,76.23359
27.858651,76.48359
27.858651,76.73359
27.858651,76.23359
28.108651,76.48359
28.108651,76.73359
28.108651,76.23359
28.358651,76.48359
28.358651,76.73359
26.858651,77.73359
27.108651,77.98359
27.108651,78.23359
27.108651,77.73359
27.358651,78.23359
27.358651,77.73359
27.358651,77.98359
27.608651,77.73359
27.608651,78.23359
27.608651,77.98359
26.858651,79.48359
26.858651,79.23359
26.858651,79.73359
27.108651,79.23359
27.108651,79.73359
27.108651,79.48359
27.358651,79.23359
27.358651,79.73359
27.358651,79.48359
27.608651,79.48359
26.858651,78.73359
26.858651,78.98359
26.858651,78.48359
27.108651,78.98359
27.108651,78.73359
27.108651,78.48359
27.358651,78.98359
27.358651,78.73359
27.358651,78.48359
27.608651,78.98359
27.608651,79.73359
27.608651,79.23359
27.858651,79.48359
27.858651,79.73359
27.858651,79.23359
28.108651,79.48359
28.108651,79.23359
28.108651,79.73359
28.358651,79.48359
28.358651,79.23359
27.608651,78.73359
27.608651,78.48359
27.858651,78.98359
27.858651,78.73359
27.858651,78.48359
28.108651,78.73359
28.108651,78.48359
28.108651,78.98359
28.358651,78.73359
28.358651,78.48359
27.858651,77.73359
27.858651,78.23359
27.858651,77.98359
28.108651,77.73359
28.108651,78.23359
28.108651,77.98359
28.358651,78.23359
28.358651,77.73359
28.358651,77.98359
28.608651,77.98359
28.358651,79.73359
28.608651,79.48359
28.608651,79.23359
28.608651,79.73359
28.858651,79.48359
28.858651,79.73359
28.858651,79.23359
29.108651,79.48359
29.108651,79.73359
29.108651,79.23359
28.358651,77.48359
28.608651,77.23359
28.608651,76.98359
28.608651,77.48359
28.858651,77.23359
28.858651,76.98359
28.858651,77.48359
29.108651,77.23359
29.108651,76.98359
29.108651,77.48359
28.358651,78.98359
28.608651,78.73359
28.608651,78.98359
28.608651,78.48359
28.858651,78.73359
28.858651,78.48359
28.858651,78.98359
29.108651,78.73359
29.108651,78.98359
29.108651,78.48359
28.608651,77.73359
28.608651,78.23359
28.858651,77.98359
28.858651,78.23359
28.858651,77.73359
29.108651,77.98359
29.108651,78.23359
29.108651,77.73359
29.358651,77.98359
29.358651,78.23359
27.608651,81.73359
27.608651,81.48359
27.79598628524827,81.99445704212424
27.858649251750215,81.48358825430596
27.82358956227875,81.71355950331822
28.033261520848143,81.44539537757296
27.608651,80.98359
27.608651,81.23359
27.858651,80.98359
27.858651,80.73359
27.858651,81.23359
28.09824994439179,81.22213003202909
28.108651,80.73359
28.108651,80.98359
28.315442588533692,80.97051976361442
28.275332629560843,81.1619350408464
27.608651,80.23359
27.608651,80.48359
27.858651,79.98359
27.858651,80.48359
27.858651,80.23359
28.108651,80.48359
28.108651,80.23359
28.108651,79.98359
28.358651,80.48359
28.358651,79.98359
28.358651,80.23359
28.544961973002504,80.482692940788
28.608651,79.98359
28.596137182057195,80.22167699382986
28.8575511896475,79.96783351782354
28.74576612649318,80.13880606242454
29.109618191513988,79.98249792009824
29.16466978781921,80.18926174465244
28.35468673671247,80.73032450849783
28.518727741983092,80.66023020947964
29.358651,79.48359
29.358651,79.73359
29.358651,79.23359
29.608651,79.48359
29.608651,79.73359
29.608651,79.23359
29.858651,79.48359
29.858651,79.23359
29.858651,79.73359
30.108651,79.48359
29.97155015079754,80.69797472797566
29.350016465896594,80.1885146646076
29.358651,79.98359
29.66761794614711,80.39076775130476
29.608651,79.98359
29.612568454119096,80.22967189762035
29.858651,80.23359
29.858651,79.98359
29.879590096969945,80.44677644764417
30.108651,80.23359
27.608651,75.98359
27.608651,75.48359
27.858651,75.73359
27.858651,75.98359
27.858651,75.48359
28.108651,75.73359
28.108651,75.98359
28.108651,75.48359
28.358651,75.73359
28.358651,75.98359
27.608651,77.23359
27.608651,76.98359
27.858651,76.98359
27.858651,77.48359
27.858651,77.23359
28.108651,76.98359
28.108651,77.48359
28.108651,77.23359
28.358651,77.23359
28.358651,76.98359
28.358651,76.23359
28.608651,76.73359
28.608651,76.23359
28.608651,76.48359
28.858651,76.73359
28.858651,76.23359
28.858651,76.48359
29.108651,76.73359
29.108651,76.23359
29.108651,76.48359
28.358651,75.48359
28.608651,75.73359
28.608651,75.98359
28.608651,75.48359
28.858651,75.73359
28.858651,75.48359
28.858651,75.98359
29.108651,75.73359
29.108651,75.98359
29.108651,75.48359
29.358651,75.23359
29.358651,75.48359
29.358651,75.73359
29.358651,75.98359
29.608651,75.48359
29.608651,75.23359
29.608651,75.73359
29.608651,75.98359
29.858651,75.48359
29.858651,75.73359
29.358651,76.48359
29.358651,76.73359
29.358651,76.23359
29.608651,76.23359
29.608651,76.73359
29.608651,76.48359
29.858651,76.73359
29.858651,76.48359
29.858651,76.23359
30.108651,76.48359
29.858651,75.23359
29.858651,75.98359
30.108651,75.73359
30.108651,75.23359
30.108651,75.48359
30.108651,75.98359
30.358651,75.48359
30.358651,75.23359
30.358651,75.73359
30.358651,75.98359
30.108651,76.73359
30.108651,76.23359
30.358651,76.48359
30.358651,76.23359
30.358651,76.73359
30.608651,76.48359
30.608651,76.73359
30.608651,76.23359
30.858651,76.48359
30.858651,76.23359
30.608651,75.48359
30.608651,75.23359
30.608651,75.73359
30.608651,75.98359
30.858651,75.48359
30.858651,75.23359
30.858651,75.73359
30.858651,75.98359
31.108651,75.23359
31.108651,75.73359
30.858651,76.73359
31.108651,76.48359
31.108651,76.23359
31.108651,76.73359
31.358651,76.48359
31.358651,76.23359
31.358651,76.73359
31.608651,76.48359
31.608651,76.73359
31.608651,76.23359
29.358651,77.23359
29.358651,76.98359
29.358651,77.48359
29.608651,77.23359
29.608651,76.98359
29.608651,77.48359
29.858651,76.98359
29.858651,77.48359
29.858651,77.23359
30.108651,76.98359
29.358651,78.73359
29.358651,78.48359
29.358651,78.98359
29.608651,78.73359
29.608651,78.48359
29.608651,78.98359
29.858651,78.73359
29.858651,78.48359
29.858651,78.98359
30.108651,78.48359
29.358651,77.73359
29.608651,77.98359
29.608651,78.23359
29.608651,77.73359
29.858651,77.98359
29.858651,78.23359
29.858651,77.73359
30.108651,77.98359
30.108651,77.73359
30.108651,78.23359
30.108651,77.48359
30.108651,77.23359
30.358651,76.98359
30.358651,77.23359
30.358651,77.48359
30.608651,77.48359
30.608651,77.23359
30.608651,76.98359
30.858651,77.23359
30.858651,76.98359
30.108651,78.98359
30.108651,78.73359
30.358651,78.73359
30.358651,78.48359
30.358651,78.98359
30.608651,78.48359
30.608651,78.98359
30.608651,78.73359
30.858651,78.98359
30.858651,78.48359
30.358651,77.98359
30.358651,77.73359
30.358651,78.23359
30.608651,77.98359
30.608651,77.73359
30.608651,78.23359
30.858651,77.98359
30.858651,77.73359
30.858651,78.23359
31.108651,77.98359
30.858651,78.73359
31.108651,78.48359
31.10654295127993,78.98445091198299
31.108651,78.73359
31.29367808627816,79.03463804603992
31.346489986787805,78.71746028844457
31.358651,78.48359
31.608651,78.48359
31.53373736140556,78.86016666666667
31.593930929824097,78.70660858520591
30.858651,77.48359
31.108651,77.23359
31.108651,76.98359
31.108651,77.48359
31.358651,77.23359
31.358651,76.98359
31.358651,77.48359
31.608651,77.23359
31.608651,76.98359
31.608651,77.48359
31.108651,77.73359
31.108651,78.23359
31.358651,77.98359
31.358651,77.73359
31.358651,78.23359
31.608651,77.98359
31.608651,78.23359
31.608651,77.73359
31.858651,78.23359
31.858651,77.73359
31.858651,78.48359
31.86408583724557,78.6922782139185
32.05172720026904,78.6575682726293
32.09834502670226,78.47549546916991
32.3543026128369,78.4375347205641
32.4421261903181,78.83383427904148
32.405404278278596,78.98894005060627
32.62863238783394,78.46918453413943
30.108651,80.48359
30.108651,79.98359
30.358566650301942,80.23350762045447
30.358651,79.98359
30.333209614073564,80.47404181467819
30.608490060963813,79.9834297634425
30.59653766684713,80.1729253213973
30.738524,80.1571754427962
30.80221491886936,79.93798054971725
30.108651,79.73359
30.108651,79.23359
30.358651,79.23359
30.358651,79.48359
30.358651,79.73359
30.608651,79.23359
30.608651,79.48359
30.608651,79.73359
30.858651,79.23359
30.84889520367258,79.47644023419558
30.11813601764533,80.72125808794263
30.17414710988243,80.9388079619338
30.29682181311888,80.70628939487459
30.245633224313064,80.87837757128513
30.820148133639382,79.73650766889035
31.104059315868902,79.22802470332195
31.027869536727017,79.38414119478881
31.29369385210687,79.17798927207583
32.42739662357318,79.16197478290357
32.631976757487216,79.46949207676153
31.108651,75.48359
31.108651,75.98359
31.358651,75.23359
31.358651,75.73359
31.358651,75.48359
31.358651,75.98359
31.608651,75.73359
31.608651,75.23359
31.608651,75.98359
31.608651,75.48359
31.858651,76.48359
31.858651,76.73359
31.858651,76.23359
31.858651,75.98359
32.108651,76.48359
32.108651,75.98359
32.108651,76.23359
32.108651,76.73359
32.358651,76.48359
32.358651,76.23359
31.858651,75.73359
31.858651,75.23359
31.858651,75.48359
32.108651,75.73359
32.044954020489385,75.24914473859505
32.10674700109497,75.48557894728452
32.36384071527287,75.48942006132347
32.358651,75.73359
32.42570070075502,75.26902447346106
32.608651,75.23359
32.358651,75.98359
32.358651,76.73359
32.608651,76.48359
32.608651,75.98359
32.608651,76.23359
32.608651,76.73359
32.858651,76.23359
32.858651,75.98359
32.858651,76.48359
32.858651,76.73359
32.608651,75.73359
32.608651,75.48359
32.858651,75.48359
32.858651,75.23359
32.858651,75.73359
33.108651,75.73359
33.108651,75.23359
33.108651,75.48359
33.358651,75.23359
33.358651,75.48359
33.108651,75.98359
33.108651,76.48359
33.108651,76.23359
33.108651,76.73359
33.358651,75.98359
33.358651,76.48359
33.358651,76.23359
33.358651,76.73359
33.608651,75.98359
33.608651,76.48359
33.358651,75.73359
33.608651,75.48359
33.608651,75.23359
33.608651,75.73359
33.858651,75.23359
33.858651,75.73359
33.858651,75.48359
34.108651,75.48359
34.108651,75.73359
34.108651,75.23359
33.608651,76.23359
33.608651,76.73359
33.858651,75.98359
33.858651,76.48359
33.858651,76.23359
33.858651,76.73359
34.108651,76.73359
34.108651,75.98359
34.108651,76.23359
34.108651,76.48359
34.358651,77.48359
34.358651,76.98359
34.358651,76.73359
34.358651,77.23359
34.608651,77.48359
34.608651,76.98359
34.608651,76.73359
34.608651,77.23359
34.858651,76.73359
34.858651,77.48359
34.358651,75.23359
34.358651,75.48359
34.358651,75.73359
34.608651,75.48359
34.608651,75.23359
34.608651,75.73359
34.858651,75.48359
34.858651,75.23359
34.858651,75.73359
35.108651,75.48359
32.61102606012286,79.23109707208347
32.68449559074622,79.61362666666668
32.858651,79.23359
32.81882085986738,79.43058104395624
33.10255716980345,79.23077584941738
33.10419414141288,79.40462575088723
31.858651,77.98359
32.108651,77.73359
32.108651,77.98359
32.108651,78.23359
32.358651,77.98359
32.358651,77.73359
32.358651,78.23359
32.608651,77.73359
32.608651,78.23359
32.608651,77.98359
31.858651,77.23359
31.858651,77.48359
31.858651,76.98359
32.108651,76.98359
32.108651,77.23359
32.108651,77.48359
32.358651,77.23359
32.358651,76.98359
32.358651,77.48359
32.608651,76.98359
32.64256024919338,78.74818889390396
32.608651,78.98359
32.858651,78.48359
32.858651,78.73359
32.858651,78.98359
33.108651,78.48359
33.108651,78.73359
33.108651,78.98359
33.358651,78.48359
33.358651,78.73359
32.608651,77.23359
32.608651,77.48359
32.858651,77.23359
32.858651,76.98359
32.858651,77.48359
33.108651,76.98359
33.108651,77.48359
33.108651,77.23359
33.358651,76.98359
33.358651,77.23359
32.858651,77.73359
32.858651,77.98359
32.858651,78.23359
33.108651,77.73359
33.108651,77.98359
33.108651,78.23359
33.358651,77.73359
33.358651,77.98359
33.358651,78.23359
33.608651,77.73359
33.23980389251601,79.12025443866062
33.59814413725833,79.11326333333334
33.974767343378,79.41848814466107
33.97795802140984,79.1481045250793
34.12519680622764,79.4592194510478
34.11610377421477,79.23423707067684
33.34394294589665,78.9416896826923
33.608651,78.48359
33.6215688569551,78.9536065151687
33.608651,78.73359
33.858651,78.48359
33.84376756786425,78.9243763412138
33.858651,78.73359
34.108651,78.48359
34.108651,78.73359
34.109404870325484,78.98353876547404
33.358651,77.48359
33.608651,76.98359
33.608651,77.23359
33.608651,77.48359
33.858651,77.48359
33.858651,76.98359
33.858651,77.23359
34.108651,77.48359
34.108651,76.98359
34.108651,77.23359
33.608651,78.23359
33.608651,77.98359
33.858651,78.23359
33.858651,77.98359
33.858651,77.73359
34.108651,78.23359
34.108651,77.73359
34.108651,77.98359
34.358651,78.23359
34.358651,77.73359
34.36073956921193,79.4737909009423
34.44124492748762,79.70352074706466
34.358651,79.23359
34.608651,79.48359
34.612469802733614,79.72915191844027
34.608651,79.23359
34.858651,79.23359
34.858651,79.73359
34.858651,79.48359
35.108651,79.23359
34.358651,76.48359
34.358651,76.23359
34.358651,75.98359
34.608651,76.48359
34.608651,75.98359
34.608651,76.23359
34.858651,76.48359
34.858651,75.98359
34.858651,76.23359
35.108651,75.98359
34.858651,76.98359
34.858651,77.23359
35.108651,77.48359
35.108651,76.73359
35.108651,77.23359
35.108651,76.98359
35.358651,76.98359
35.358651,77.23359
35.358651,76.73359
35.347053686812,77.47403198627546
35.108651,76.48359
35.108651,76.23359
35.358651,76.48359
35.358651,75.98359
35.358651,76.23359
35.608651,76.23359
35.608651,76.48359
35.608651,75.98359
35.858651,76.48359
35.858651,76.23359
35.108651,75.73359
35.108651,75.23359
35.358651,75.48359
35.358651,75.73359
35.358651,75.23359
35.608651,75.73359
35.608651,75.48359
35.608651,75.23359
35.858651,75.73359
35.858651,75.48359
35.605539578016426,76.98132591325617
35.58569781128602,77.22918334461407
35.608651,76.73359
35.56415600061486,77.4415505356345
35.77767377755204,76.90240732602808
35.85857030164108,76.73184476266475
35.858651,75.98359
36.108651,76.23359
36.09970665801446,76.47501230998743
36.108651,75.98359
36.35274488776597,75.97897633615322
36.30789620703964,76.21019906464709
36.255909556937766,76.41545086236262
36.503805551215144,75.89900943374346
35.858651,75.23359
36.108651,75.48359
36.108651,75.73359
36.108651,75.23359
36.358651,75.73359
36.358651,75.23359
36.358651,75.48359
36.608651,75.48359
36.57659425640325,75.70901349527279
36.608651,75.23359
36.041786042273046,76.70774472913742
36.832169082007624,75.44942773692492
36.7395708142843,75.61595715429904
36.83068699928823,75.24254916054296
36.98469066666667,75.41977536672397
34.358651,78.48359
34.358651,78.98359
34.358651,78.73359
34.608651,78.48359
34.608651,78.73359
34.608651,78.98359
34.858651,78.73359
34.858651,78.98359
34.858651,78.48359
35.108651,78.73359
34.358651,77.98359
34.608651,77.98359
34.608651,77.73359
34.608651,78.23359
34.858651,77.98359
34.858651,77.73359
34.858651,78.23359
35.108651,77.73359
35.108651,77.98359
35.108651,78.23359
35.108651,79.73359
35.108651,79.48359
35.358651,79.23359
35.358651,79.73359
35.358651,79.48359
35.608651,79.23359
35.6033823805531,79.7301204712282
35.608651,79.48359
35.80469435831921,79.2941719447865
35.74526609033822,79.64510459726039
35.108651,78.98359
35.108651,78.48359
35.358651,78.98359
35.358651,78.73359
35.358651,78.48359
35.608645124663695,78.73359582795192
35.608651,78.98359
35.589792169826644,78.49132048958113
35.74928853691805,78.96700166537303
35.7533075533878,78.7667089315119
